Mean Spectral Centroid,Mean Spectral Rolloff,Mean Spectral Flux,Mean Zero Crossings,Mean MFCC #1,Mean MFCC #2,Mean MFCC #3,Mean MFCC #4,Mean MFCC #5,Mean Tempo,Mean ChromaSTFT #1,Mean ChromaSTFT #2,Mean ChromaSTFT #3,Mean ChromaSTFT #4,Mean ChromaSTFT #5,Mean ChromaSTFT #6,Mean ChromaSTFT #7,Mean ChromaSTFT #8,Mean ChromaSTFT #9,Mean ChromaSTFT #10,Mean ChromaSTFT #11,Mean ChromaSTFT #12,Mean MelScale #1,Mean MelScale #2,Mean MelScale #3,Mean MelScale #4,Mean MelScale #5,Mean MelScale #6,Mean MelScale #7,Mean MelScale #8,Mean MelScale #9,Mean MelScale #10,Mean Tonnetz #1,Mean Tonnetz #2,Mean Tonnetz #3,Mean Tonnetz #4,Mean Tonnetz #5,Mean Tonnetz #6,Beat Histogram Sum,BH Peak #1,BH Peak #2,BH Peak Ratio #1,Genre
2060.7502905506763,4220.074816922854,1.461670160293579,0.11351719719429308,-38.97417068481445,112.06423950195312,-31.822336196899414,38.23631286621094,-6.324872970581055,112.34714673913044,0.5683431625366211,0.3089579641819,0.3023659288883209,0.44067150354385376,0.2967202067375183,0.3015601336956024,0.31853941082954407,0.5720646977424622,0.3370259404182434,0.3367326557636261,0.5813655853271484,0.389381468296051,6.984776973724365,15.323326110839844,16.432815551757812,15.001428604125977,14.402519226074219,11.832582473754883,11.882193565368652,11.233534812927246,10.667276382446289,12.306516647338867,-0.005467707513352021,0.0185669189824298,0.04191982786520459,0.013617720922749044,0.01302169640837798,0.005865547298621989,0.1273119759453715,15.326977729797363,11.659862518310547,0.760741114616394,blues
1612.5149449610838,3468.3195534549013,1.5198509693145752,0.05824924372236678,-177.57228088378906,115.38725280761719,9.979878425598145,54.03463363647461,7.625123023986816,143.5546875,0.3435211479663849,0.3147216737270355,0.3160041272640228,0.3376047611236572,0.4388619363307953,0.422028511762619,0.4199449121952057,0.3882497549057007,0.360874742269516,0.3834654688835144,0.383542001247406,0.42255374789237976,-2.5126149654388428,10.108884811401367,15.477873802185059,15.915159225463867,14.677545547485352,11.354525566101074,11.781961441040039,9.075736999511719,7.012499809265137,4.298019886016846,0.00894171276250106,-0.02244250488431655,0.013512192085192965,0.03228692914573562,0.007127233361912353,0.005226335120977702,0.1327723182251317,14.850360870361328,13.900403022766113,0.9360313415527344,blues
2013.0116652479705,4848.826029129205,1.0723251104354858,0.07542075026367721,-149.94027709960938,93.65088653564453,6.355070114135742,71.50347137451172,-8.12153148651123,151.99908088235293,0.31145644187927246,0.4596293866634369,0.2707187831401825,0.32128116488456726,0.5381348133087158,0.30859091877937317,0.3323736786842346,0.3116651475429535,0.4302918612957001,0.2553682029247284,0.2126471996307373,0.2848876118659973,-3.3702032566070557,6.264573574066162,11.680148124694824,10.093878746032715,12.375829696655273,10.507680892944336,8.209601402282715,9.616194725036621,6.752443313598633,9.583568572998047,-0.01056767825108919,-0.028967824104848362,-0.036829316608577904,0.05741057043526039,0.002856900132243774,-0.011727053596298487,0.1714913548215062,9.943085670471191,9.4127836227417,0.9466662406921387,blues
2171.445862789447,4237.319698466502,1.443532943725586,0.1330504658549337,-76.69792175292969,105.73819732666016,-43.17215347290039,60.95427322387695,-8.757207870483398,103.359375,0.4238165020942688,0.46390172839164734,0.4356149435043335,0.4424385726451874,0.303252637386322,0.39097389578819275,0.5002978444099426,0.39927226305007935,0.4170648455619812,0.3634393811225891,0.4056912958621979,0.4035727083683014,6.738924503326416,13.583229064941406,14.474578857421875,12.387980461120605,8.033100128173828,6.219397068023682,6.435643672943115,8.882170677185059,8.05759334564209,9.119536399841309,-0.010689690989037994,0.0010089644075022134,0.0030879752412484394,0.02670808549209763,-0.004238755411727182,0.006897326537705935,0.14680085324453124,14.749587059020996,14.278759956359863,0.96807861328125,blues
1443.8101061604452,3070.713037902407,1.363105058670044,0.06728075503857696,-225.23013305664062,117.62688446044922,-14.539373397827148,64.79603576660156,12.908660888671875,151.99908088235293,0.4040035903453827,0.29739150404930115,0.2448456734418869,0.19055740535259247,0.26880261301994324,0.331350713968277,0.4204559326171875,0.6235051155090332,0.42814090847969055,0.29882028698921204,0.27225592732429504,0.28796350955963135,-3.0443029403686523,8.754984855651855,11.740373611450195,10.394242286682129,6.704272270202637,2.4952449798583984,6.738636016845703,8.376490592956543,1.580536127090454,3.4611639976501465,0.007504567323992021,0.0297194552091236,0.07931345167673735,0.04385016480618874,0.012717403659220186,-0.009887974735687026,0.087179405091927,24.17374038696289,23.457006454467773,0.9703507423400879,blues
1913.0115998174997,4777.823081315255,1.2483854293823242,0.0585650519648108,-182.57376098632812,90.66756439208984,14.124545097351074,67.5492172241211,2.678699493408203,123.046875,0.2964460849761963,0.4193629324436188,0.4232904613018036,0.480253130197525,0.36399516463279724,0.2651061415672302,0.3493283689022064,0.40169548988342285,0.5101017951965332,0.4546996057033539,0.39048823714256287,0.3008425235748291,-0.3645506501197815,7.797520160675049,11.973503112792969,11.17306900024414,10.935171127319336,10.978745460510254,10.500848770141602,11.07341480255127,7.47542667388916,5.171395301818848,-0.02115188172327509,-0.0026943184578501313,0.03905571198108611,0.0077268563322201,0.0009978218583366317,0.007190066776774708,0.12193104549863201,12.35853385925293,11.153520584106445,0.9024954438209534,blues
991.3935127311216,1943.4007259643272,1.542057752609253,0.03610489064572964,-236.2798309326172,161.689453125,-1.150803565979004,27.263286590576172,9.597700119018555,123.046875,0.537447452545166,0.4444968104362488,0.4713208079338074,0.42556121945381165,0.4297182857990265,0.32110345363616943,0.2933932840824127,0.3043473958969116,0.3734521269798279,0.36931562423706055,0.4744562804698944,0.6200611591339111,-12.100714683532715,9.547229766845703,16.130762100219727,13.58565616607666,14.603240966796875,8.38160514831543,6.131575584411621,5.70497989654541,3.677086353302002,2.651620864868164,0.012423116588871755,-0.01910928653990548,0.022958644577755066,0.07781027558570122,0.011129988446207297,-0.00420530271609831,0.09248509798348896,22.07482147216797,19.252357482910156,0.8721410036087036,blues
1311.8487999488902,2636.8514696019433,1.428197979927063,0.059470167453920704,-180.18817138671875,131.44894409179688,0.5902893543243408,43.14632797241211,14.139362335205078,143.5546875,0.3659377098083496,0.3314548432826996,0.4713778495788574,0.27490758895874023,0.2152314931154251,0.19456027448177338,0.222012460231781,0.38624507188796997,0.31238308548927307,0.34308651089668274,0.3167365491390228,0.3497656583786011,-3.7693021297454834,9.436585426330566,15.335753440856934,13.200241088867188,12.351511001586914,9.507682800292969,8.305476188659668,9.718162536621094,8.21386432647705,8.692594528198242,0.020618475643633647,0.013636907127142116,0.03218928684019788,0.005759351208329116,0.0005223291381053956,-0.0023058192890117444,0.17972047187966825,10.888179779052734,9.526448249816895,0.8749348521232605,blues
2116.917658960695,4195.660527842228,1.309308648109436,0.12747320163071893,-26.977493286132812,107.32023620605469,-46.830657958984375,40.92365264892578,-21.464109420776367,103.359375,0.4115535020828247,0.3720283806324005,0.6416898369789124,0.2841552793979645,0.36932283639907837,0.3655381202697754,0.3689395785331726,0.45048707723617554,0.23224741220474243,0.2764260172843933,0.3348938524723053,0.4543438255786896,-0.21899904310703278,6.284255027770996,11.893780708312988,11.927120208740234,11.28042221069336,10.488154411315918,10.844494819641113,11.112939834594727,9.47735595703125,10.39885139465332,0.013955850729565374,0.008402018688720158,0.033827438580173966,-0.017220136911402444,0.0032576720387709657,-0.010543457405571017,0.19087934376939913,17.79233741760254,7.655383586883545,0.430262953042984,blues
1388.635156780229,2754.859418050319,1.356122612953186,0.05723533304925702,-130.55099487304688,139.9589080810547,-1.285941481590271,39.31916427612305,-6.34000301361084,135.99917763157896,0.35987389087677,0.410976380109787,0.33642011880874634,0.3028308153152466,0.3121330738067627,0.3140713572502136,0.4281819760799408,0.33687305450439453,0.3442367911338806,0.36912989616394043,0.485137015581131,0.4394596815109253,-4.777052402496338,13.707975387573242,18.996519088745117,16.946115493774414,16.75370979309082,13.818010330200195,14.93758487701416,13.6854829788208,9.079832077026367,7.955623626708984,0.014291535091917043,-0.016444668165644213,0.021116651073036643,0.02955928246495742,0.003901966795708611,0.002316282330915386,0.18919923604645925,10.862325668334961,10.511204719543457,0.9676753282546997,blues
2301.609667012493,5187.578453541908,1.2074464559555054,0.09795948588231383,-159.55165100097656,69.79762268066406,-4.398991584777832,76.8465805053711,3.9188268184661865,89.10290948275862,0.4518100917339325,0.4842328727245331,0.3458539843559265,0.2484397143125534,0.31219351291656494,0.3649826645851135,0.4258551597595215,0.3613101541996002,0.32956916093826294,0.34436658024787903,0.3952530324459076,0.4665946960449219,-1.3777580261230469,9.257142066955566,15.205039024353027,15.247329711914062,13.83371353149414,11.343952178955078,10.131954193115234,7.488964080810547,3.9274353981018066,3.776125907897949,-0.0019852654571803634,-0.013198408077952719,0.013477163445902164,-0.022815441798781016,0.003002888128199302,0.002757560585491626,0.16214273553225808,10.230260848999023,9.520697593688965,0.9306407570838928,blues
1811.771254340093,3928.8186765878772,1.2094007730484009,0.07563834063167693,-145.28097534179688,102.806640625,-12.529431343078613,57.00588607788086,2.262869119644165,161.4990234375,0.29422467947006226,0.2721143066883087,0.40149030089378357,0.40697136521339417,0.5186693668365479,0.41510552167892456,0.43764156103134155,0.41817352175712585,0.37709078192710876,0.39088746905326843,0.3416109085083008,0.4186323881149292,-2.497244358062744,10.090518951416016,17.90289878845215,15.773530960083008,9.18649959564209,6.10817813873291,8.010852813720703,8.101278305053711,9.24959659576416,6.62640380859375,0.022109875655136713,-0.0035312433035114316,0.03891522425627374,0.06047968505728042,0.011828451355968252,-0.004623678886944998,0.11166224399832521,17.72920799255371,16.866926193237305,0.9513638019561768,blues
1886.9548087305852,3828.2887611477668,1.503196120262146,0.09010658905943542,-92.70346069335938,115.31910705566406,-35.0679817199707,57.87724685668945,1.8523945808410645,92.28515625,0.41198763251304626,0.3602462708950043,0.40021106600761414,0.429951548576355,0.4868304133415222,0.46061429381370544,0.5121560096740723,0.38318249583244324,0.35030120611190796,0.3750830888748169,0.4078458249568939,0.5142154097557068,1.993361234664917,13.34285831451416,17.489559173583984,15.583898544311523,13.452546119689941,11.060461044311523,13.686397552490234,10.776358604431152,10.846388816833496,10.97206974029541,0.001779261534109326,-0.007914761803364334,0.039060508689307376,0.003633285835467614,-0.002941263993995685,0.0014581846573103407,0.13743658971457526,16.877439498901367,16.754194259643555,0.9926976561546326,blues
2155.879628754764,5011.574078270011,1.308249592781067,0.08731115724832803,-109.10599517822266,100.60877227783203,-8.656534194946289,47.35041427612305,-6.558297634124756,129.19921875,0.44760966300964355,0.3152938783168793,0.32256409525871277,0.36759087443351746,0.409029096364975,0.3673040568828583,0.46367374062538147,0.3798026144504547,0.4194895327091217,0.3853585720062256,0.3902736008167267,0.5190574526786804,1.4181997776031494,9.911592483520508,14.034372329711914,14.042564392089844,12.493864059448242,9.919342041015625,13.15903091430664,12.733927726745605,11.272270202636719,10.489714622497559,0.0030853825343531713,-0.008317615313620642,0.04318037877740809,0.014248294623153685,-0.010393644080522341,0.0038915894252287103,0.1691004164394492,8.650655746459961,7.621159553527832,0.8809921145439148,blues
1239.1955798268361,2517.2530950913574,1.238720178604126,0.05093427864259875,-206.2639923095703,126.61661529541016,10.599262237548828,43.21792221069336,12.51242446899414,103.359375,0.3518000841140747,0.4005010724067688,0.3376646935939789,0.2901322543621063,0.3752744495868683,0.340592622756958,0.36061832308769226,0.39008158445358276,0.4366801679134369,0.4921764135360718,0.37697210907936096,0.367721289396286,-9.98013687133789,9.449311256408691,16.607513427734375,16.20720863342285,12.687210083007812,7.289455890655518,8.841384887695312,9.827929496765137,5.143191814422607,4.213882923126221,0.007314131059316725,-0.01217187139569706,-0.06330484365414979,0.09939422920116033,0.015683064300247136,0.018617057633150916,0.15738770389303416,12.749507904052734,8.051065444946289,0.6314805150032043,blues
1827.2085001488215,3743.563184273492,1.48381769657135,0.09418640845942998,-54.68325424194336,119.47451782226562,-34.85563278198242,37.53553009033203,-15.873323440551758,117.45383522727273,0.43596887588500977,0.3437305986881256,0.4587143063545227,0.3590025007724762,0.437827467918396,0.2580854892730713,0.29170432686805725,0.46041420102119446,0.30376920104026794,0.3635346293449402,0.2990770936012268,0.4071080684661865,-0.8886626362800598,10.20242691040039,15.029319763183594,13.951324462890625,14.660270690917969,11.972624778747559,10.105587005615234,11.060625076293945,8.076187133789062,11.699536323547363,0.013664438619559273,0.019476886719002995,0.04837914556575323,0.014835875527460213,0.0008076955213308796,0.0010222274034907167,0.13749412982664005,11.555594444274902,11.057283401489258,0.9568770527839661,blues
1132.1359575420695,2064.9642342481147,1.1082377433776855,0.04836097033215774,-314.5491943359375,139.91534423828125,11.902836799621582,30.142545700073242,-7.547296524047852,123.046875,0.18410322070121765,0.2130446583032608,0.17027738690376282,0.35523051023483276,0.5361731052398682,0.3005746006965637,0.2652358114719391,0.2096453309059143,0.30743515491485596,0.14081130921840668,0.16516371071338654,0.2785997986793518,-19.500646591186523,-14.536367416381836,-8.229056358337402,-2.830796480178833,-1.141916275024414,4.516475200653076,4.122053146362305,-6.133610725402832,-3.0201797485351562,-2.1007208824157715,0.021052365037511556,-0.03357465661345007,0.04826640897657401,0.14068561110792183,0.01689143665678763,-0.011057653460286093,0.15344210576019443,12.231085777282715,11.983287811279297,0.9797403216362,blues
2141.518181873434,4628.622797636311,1.4547090530395508,0.10527293991785963,-29.326496124267578,108.64618682861328,-25.54888153076172,38.45244216918945,-18.30902862548828,123.046875,0.3045988380908966,0.381435364484787,0.3626236021518707,0.3052825927734375,0.47882166504859924,0.27294841408729553,0.2982773780822754,0.30180153250694275,0.27387183904647827,0.48886048793792725,0.28954336047172546,0.31203702092170715,-0.022427894175052643,11.824952125549316,15.195452690124512,14.175053596496582,13.217110633850098,11.34969711303711,10.468685150146484,13.402400016784668,12.447797775268555,10.57228946685791,0.022878518168256114,0.0002902269943489129,-0.03506091609406829,-0.00216888398501806,0.004931892197527218,0.0019866352552898986,0.18884322827408476,13.03956413269043,9.102190017700195,0.6980440616607666,blues
2371.4805438318162,5005.229027697216,1.2648918628692627,0.12530032003916627,-121.44898223876953,96.0805435180664,-19.589841842651367,48.030216217041016,-38.77530288696289,123.046875,0.2922590374946594,0.19055725634098053,0.3422474265098572,0.2414429932832718,0.3649676740169525,0.39855116605758667,0.2833089232444763,0.43559277057647705,0.22806303203105927,0.21464933454990387,0.252092570066452,0.26028332114219666,-16.36957359313965,-9.86782455444336,-5.987697124481201,-1.8056612014770508,-0.12479574978351593,4.080246448516846,9.116966247558594,9.30589485168457,5.571294784545898,3.369954824447632,0.00971290067542932,0.017731930166498676,0.03340761004407289,-0.0024755166276229546,0.006833990222467825,-0.01565726900415093,0.21303521466096836,6.200435638427734,5.915060997009277,0.9539750814437866,blues
2032.001859230746,4023.561439602668,1.3867937326431274,0.11325427549962677,-98.74343872070312,104.79364776611328,-35.09825134277344,60.70180892944336,-2.833249092102051,135.99917763157896,0.42443862557411194,0.375501811504364,0.397013396024704,0.3177354037761688,0.47149908542633057,0.47914135456085205,0.5310018062591553,0.5682379007339478,0.40244215726852417,0.4052698016166687,0.4131286144256592,0.4098286032676697,7.0153326988220215,14.360479354858398,15.75423526763916,13.719795227050781,8.010889053344727,4.295116901397705,7.477625370025635,8.989553451538086,7.764825344085693,8.380022048950195,0.007283171235006394,0.013085091923038061,0.009509222658602446,-0.011670158654562175,0.007909812749997188,0.0018743707078214796,0.1621290974676188,9.075750350952148,8.969511032104492,0.9882941842079163,blues
2390.39009977241,5403.435075587297,1.2467111349105835,0.10239288963030792,-107.1702651977539,88.48818969726562,-4.169412612915039,55.47771072387695,-8.013871192932129,129.19921875,0.3241068422794342,0.358768105506897,0.41969650983810425,0.5673637986183167,0.3039456605911255,0.25167375802993774,0.32463231682777405,0.39383983612060547,0.4532849192619324,0.42685675621032715,0.49115613102912903,0.32708805799484253,1.6571227312088013,11.789168357849121,14.854595184326172,14.818750381469727,14.931479454040527,11.55611801147461,10.712297439575195,11.631674766540527,9.66300106048584,6.489892959594727,-0.016325811079060157,0.005387579564555841,0.04432439950747241,-0.013252899012462713,0.0070777822640255865,0.003971253127430958,0.18802591851455216,7.346329212188721,5.992861270904541,0.8157626986503601,blues
2272.4395473323143,5108.215360353828,1.4272316694259644,0.09783558025609178,-110.24799346923828,90.70293426513672,-2.5257561206817627,74.05793762207031,-11.753321647644043,117.45383522727273,0.3762935400009155,0.45172709226608276,0.3560807406902313,0.4385124742984772,0.29070112109184265,0.2844483256340027,0.3266063928604126,0.48978665471076965,0.6705191135406494,0.45788487792015076,0.33629411458969116,0.2970963716506958,2.687180280685425,10.250765800476074,12.939607620239258,13.647428512573242,13.671506881713867,12.870193481445312,12.964725494384766,15.896809577941895,12.626683235168457,10.87633228302002,-0.014598579241834199,-0.0029725894653497976,0.005215303532642787,0.03458571173319781,-0.0005056758323483591,-0.0035341722565618195,0.16325249968556066,7.876781463623047,7.408547878265381,0.940555214881897,blues
2030.6571856229589,4063.388705862094,1.4009172916412354,0.10355941576986193,-57.91959762573242,108.99028778076172,-36.20756149291992,64.04552459716797,1.4388412237167358,92.28515625,0.3694710433483124,0.47379547357559204,0.5471857190132141,0.4798327088356018,0.5046522617340088,0.3859846889972687,0.40718474984169006,0.42241373658180237,0.4988020956516266,0.5491549372673035,0.42867448925971985,0.3657971918582916,9.080680847167969,16.017812728881836,17.661611557006836,18.798908233642578,16.84429168701172,15.128673553466797,14.025643348693848,13.753217697143555,13.376208305358887,9.6029052734375,0.011681673012541749,-0.0007973742328121334,-0.03785520832617641,0.010629758148960774,0.004068304646130453,0.007807733319978283,0.18963646379542523,7.4040937423706055,7.197236061096191,0.9720616936683655,blues
2513.3130174231983,5246.748964526537,1.3586671352386475,0.13529134443648627,-113.17525482177734,88.7322006225586,-8.929574012756348,49.483219146728516,-34.58989715576172,161.4990234375,0.37275078892707825,0.20600856840610504,0.2238275706768036,0.1810665875673294,0.2780502140522003,0.576387882232666,0.23531891405582428,0.25771474838256836,0.2781376540660858,0.3952672481536865,0.25749117136001587,0.21605180203914642,-10.793660163879395,2.947626829147339,6.244297027587891,5.458549499511719,5.704524517059326,3.217884063720703,5.154030799865723,2.5107078552246094,1.6566590070724487,3.8498713970184326,-0.006170401094716205,0.018548069662515147,-0.0640053731258514,0.03895785547189464,-0.007451062510145869,0.005138400518237529,0.17427920219613663,7.709562301635742,7.4589457511901855,0.9674927592277527,blues
2314.9277620661674,5036.4546702798725,1.4692089557647705,0.11811379371828697,-19.85081672668457,98.88888549804688,-24.4762020111084,49.585487365722656,-16.19924545288086,135.99917763157896,0.5460977554321289,0.3116108477115631,0.3859851360321045,0.3132685422897339,0.41010645031929016,0.6683918833732605,0.36588093638420105,0.3440367579460144,0.38528144359588623,0.47887924313545227,0.5268526077270508,0.39110279083251953,8.727825164794922,21.185739517211914,21.457429885864258,17.998788833618164,15.624237060546875,12.312424659729004,13.694991111755371,13.315187454223633,12.97121524810791,9.710402488708496,-0.0012270076436205046,0.027279515908980135,-0.08602120829960616,-0.009396312277466104,-0.0026358636317480575,-0.006406482048808771,0.18381124810075708,7.184466361999512,6.914920330047607,0.9624820947647095,blues
